date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:17:01	4369/4369	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-icons_222222_256x240.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-icons_222222_256x240.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:02	180/180	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_0_aaaaaa_40x100.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:04	5616/5616	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/bg_widget_header.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/bg_widget_header.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:05	5640/5640	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/bg_widget_header_active.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/bg_widget_header_active.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:05	178/178	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_75_ffffff_40x100.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_75_ffffff_40x100.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:06	120/120	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_55_fbf9ee_1x400.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:07	119/119	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_95_fef1ec_1x400.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:08	4369/4369	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-icons_888888_256x240.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-icons_888888_256x240.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:09	4369/4369	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-icons_2e83ff_256x240.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-icons_2e83ff_256x240.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:10	4369/4369	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-icons_cd0a0a_256x240.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-icons_cd0a0a_256x240.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:11	4369/4369	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-icons_454545_256x240.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/ui/images/ui-icons_454545_256x240.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/ui/jquery.ui.all.css)
21:17:12	1494/1494	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	original/orthocare-egypt.com/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.css)
21:17:14	18277/18277	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	original/orthocare-egypt.com/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.css)
21:17:14	3284/3284	---M--	200	added ('OK')	image/gif	date:Thu,%2023%20Nov%202017%2013:46:12%20GMT	https://orthocare-egypt.com/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	original/orthocare-egypt.com/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	(from https://orthocare-egypt.com/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.css)
21:17:16	2455/2455	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Jan%202019%2019:17:15%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d9%2585%25d9%2586-%25d9%2586%25d8%25ad%25d9%2586%2F	original/orthocare-egypt.com/wp-json/oembed/1.0/embedd3b2.json	(from https://orthocare-egypt.com/%d9%85%d9%86-%d9%86%d8%ad%d9%86/)
21:17:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Jan%202019%2019:17:16%20GMT	https://orthocare-egypt.com/?p=108	original/orthocare-egypt.com/index460d.html	(from https://orthocare-egypt.com/%d9%85%d9%86-%d9%86%d8%ad%d9%86/)
21:17:18	2676/2676	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Jan%202019%2019:17:17%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d9%2585%25d9%2586-%25d9%2586%25d8%25ad%25d9%2586%2F&format=xml	original/orthocare-egypt.com/wp-json/oembed/1.0/embed2bf3	(from https://orthocare-egypt.com/%d9%85%d9%86-%d9%86%d8%ad%d9%86/)
21:17:43	330222/330222	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jan%202018%2015:47:28%20GMT	http://orthocare-egypt.com/wp-content/uploads/2018/01/shutterstock_741140401.jpg	original/orthocare-egypt.com/wp-content/uploads/2018/01/shutterstock_741140401.jpg	(from https://orthocare-egypt.com/%d9%85%d9%86-%d9%86%d8%ad%d9%86/)
21:17:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Jan%202019%2019:17:20%20GMT	https://orthocare-egypt.com/?p=109	original/orthocare-egypt.com/indexe887.html	(from https://orthocare-egypt.com/%d8%ae%d8%af%d9%85%d8%a7%d8%aa%d9%86%d8%a7/)
21:17:43	2510/2510	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Jan%202019%2019:17:19%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d8%25ae%25d8%25af%25d9%2585%25d8%25a7%25d8%25aa%25d9%2586%25d8%25a7%2F	original/orthocare-egypt.com/wp-json/oembed/1.0/embed5ca9.json	(from https://orthocare-egypt.com/%d8%ae%d8%af%d9%85%d8%a7%d8%aa%d9%86%d8%a7/)
21:17:44	2737/2737	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Jan%202019%2019:17:44%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d8%25ae%25d8%25af%25d9%2585%25d8%25a7%25d8%25aa%25d9%2586%25d8%25a7%2F&format=xml	original/orthocare-egypt.com/wp-json/oembed/1.0/embed346d	(from https://orthocare-egypt.com/%d8%ae%d8%af%d9%85%d8%a7%d8%aa%d9%86%d8%a7/)
21:18:41	349900/349900	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jan%202018%2015:47:25%20GMT	http://orthocare-egypt.com/wp-content/uploads/2018/01/shutterstock_669985030.jpg	original/orthocare-egypt.com/wp-content/uploads/2018/01/shutterstock_669985030.jpg	(from https://orthocare-egypt.com/%d8%ae%d8%af%d9%85%d8%a7%d8%aa%d9%86%d8%a7/)
21:19:08	464133/464133	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jan%202018%2014:59:16%20GMT	http://orthocare-egypt.com/wp-content/uploads/2018/01/WhatsApp-Image-2018-01-04-at-7.23.59-PM-1.jpeg	original/orthocare-egypt.com/wp-content/uploads/2018/01/WhatsApp-Image-2018-01-04-at-7.23.59-PM-1.jpg	(from https://orthocare-egypt.com/%d8%ae%d8%af%d9%85%d8%a7%d8%aa%d9%86%d8%a7/)
21:19:21	227196/227196	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jan%202018%2015:01:45%20GMT	http://orthocare-egypt.com/wp-content/uploads/2018/01/WhatsApp-Image-2018-01-04-at-7.23.59-PM.jpeg	original/orthocare-egypt.com/wp-content/uploads/2018/01/WhatsApp-Image-2018-01-04-at-7.23.59-PM.jpg	(from https://orthocare-egypt.com/%d8%ae%d8%af%d9%85%d8%a7%d8%aa%d9%86%d8%a7/)
21:19:26	84307/84307	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jan%202018%2015:02:21%20GMT	http://orthocare-egypt.com/wp-content/uploads/2018/01/WhatsApp-Image-2018-01-04-at-7.24.00-PM.jpeg	original/orthocare-egypt.com/wp-content/uploads/2018/01/WhatsApp-Image-2018-01-04-at-7.24.00-PM.jpg	(from https://orthocare-egypt.com/%d8%ae%d8%af%d9%85%d8%a7%d8%aa%d9%86%d8%a7/)
21:20:09	846365/846365	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Jan%202018%2015:25:33%20GMT	http://orthocare-egypt.com/wp-content/uploads/2018/01/4.png	original/orthocare-egypt.com/wp-content/uploads/2018/01/4.png	(from https://orthocare-egypt.com/%d8%ae%d8%af%d9%85%d8%a7%d8%aa%d9%86%d8%a7/)
21:20:36	2434/2434	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Jan%202019%2019:19:22%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2Fwork%2F	original/orthocare-egypt.com/wp-json/oembed/1.0/embed8604.json	(from https://orthocare-egypt.com/work/)
21:20:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Jan%202019%2019:19:27%20GMT	https://orthocare-egypt.com/?p=131	original/orthocare-egypt.com/indexd52d.html	(from https://orthocare-egypt.com/work/)
21:21:16	1776341/1776341	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Jan%202018%2015:26:50%20GMT	http://orthocare-egypt.com/wp-content/uploads/2018/01/5.png	original/orthocare-egypt.com/wp-content/uploads/2018/01/5.png	(from https://orthocare-egypt.com/%d8%ae%d8%af%d9%85%d8%a7%d8%aa%d9%86%d8%a7/)
21:21:16	2661/2661	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Jan%202019%2019:20:35%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2Fwork%2F&format=xml	original/orthocare-egypt.com/wp-json/oembed/1.0/embed1633	(from https://orthocare-egypt.com/work/)
21:21:18	2983/2983	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Jan%202019%2019:21:17%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d8%25aa%25d8%25a3%25d9%2587%25d9%258a%25d9%2584-%25d8%25ad%25d8%25a7%25d9%2584%25d8%25a7%25d8%25aa-%25d8%25a8%25d8%25aa%25d8%25b1-%25d9%2581%25d9%2588%25d9%2582-%25d8%25a7%25d9%2584%25d8%25b1%25d9%2583%25d8%25a8%25d8%25a9%2F	original/orthocare-egypt.com/wp-json/oembed/1.0/embedd07d.json	(from https://orthocare-egypt.com/%d8%aa%d8%a3%d9%87%d9%8a%d9%84-%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%d8%a8%d8%aa%d8%b1-%d9%81%d9%88%d9%82-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Jan%202019%2019:21:18%20GMT	https://orthocare-egypt.com/?p=332	original/orthocare-egypt.com/index221f.html	(from https://orthocare-egypt.com/%d8%aa%d8%a3%d9%87%d9%8a%d9%84-%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%d8%a8%d8%aa%d8%b1-%d9%81%d9%88%d9%82-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:20	3255/3255	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Jan%202019%2019:21:19%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d8%25aa%25d8%25a3%25d9%2587%25d9%258a%25d9%2584-%25d8%25ad%25d8%25a7%25d9%2584%25d8%25a7%25d8%25aa-%25d8%25a8%25d8%25aa%25d8%25b1-%25d9%2581%25d9%2588%25d9%2582-%25d8%25a7%25d9%2584%25d8%25b1%25d9%2583%25d8%25a8%25d8%25a9%2F&format=xml	original/orthocare-egypt.com/wp-json/oembed/1.0/embedebea	(from https://orthocare-egypt.com/%d8%aa%d8%a3%d9%87%d9%8a%d9%84-%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%d8%a8%d8%aa%d8%b1-%d9%81%d9%88%d9%82-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:21	2980/2980	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Jan%202019%2019:21:21%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d8%25aa%25d8%25a3%25d9%2587%25d9%258a%25d9%2584-%25d8%25ad%25d8%25a7%25d9%2584%25d8%25a7%25d8%25aa-%25d8%25a8%25d8%25aa%25d8%25b1-%25d8%25aa%25d8%25ad%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25b1%25d9%2583%25d8%25a8%25d8%25a9%2F	original/orthocare-egypt.com/wp-json/oembed/1.0/embed78c5.json	(from https://orthocare-egypt.com/%d8%aa%d8%a3%d9%87%d9%8a%d9%84-%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%d8%a8%d8%aa%d8%b1-%d8%aa%d8%ad%d8%aa-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Jan%202019%2019:21:21%20GMT	https://orthocare-egypt.com/?p=335	original/orthocare-egypt.com/index5294.html	(from https://orthocare-egypt.com/%d8%aa%d8%a3%d9%87%d9%8a%d9%84-%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%d8%a8%d8%aa%d8%b1-%d8%aa%d8%ad%d8%aa-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:23	3252/3252	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Jan%202019%2019:21:22%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d8%25aa%25d8%25a3%25d9%2587%25d9%258a%25d9%2584-%25d8%25ad%25d8%25a7%25d9%2584%25d8%25a7%25d8%25aa-%25d8%25a8%25d8%25aa%25d8%25b1-%25d8%25aa%25d8%25ad%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25b1%25d9%2583%25d8%25a8%25d8%25a9%2F&format=xml	original/orthocare-egypt.com/wp-json/oembed/1.0/embed1057	(from https://orthocare-egypt.com/%d8%aa%d8%a3%d9%87%d9%8a%d9%84-%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%d8%a8%d8%aa%d8%b1-%d8%aa%d8%ad%d8%aa-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:24	3312/3312	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Jan%202019%2019:21:23%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d8%25a7%25d9%2584%25d8%25b9%25d9%2586%25d8%25a7%25d9%258a%25d8%25a9-%25d8%25a8%25d8%25a7%25d9%2584%25d8%25a8%25d8%25aa%25d8%25b1-%25d9%2584%25d9%2581-%25d8%25a7%25d9%2584%25d8%25a8%25d8%25aa%25d8%25b1-%25d8%25a8%25d8%25a7%25d9%2584%25d8%25b1%25d8%25a8%25d8%25a7%25d8%25b7-%25d8%25a7%25d9%2584%25d8%25b6%25d8%25a7%25d8%25ba%2F	original/orthocare-egypt.com/wp-json/oembed/1.0/embed83f6.json	(from https://orthocare-egypt.com/%d8%a7%d9%84%d8%b9%d9%86%d8%a7%d9%8a%d8%a9-%d8%a8%d8%a7%d9%84%d8%a8%d8%aa%d8%b1-%d9%84%d9%81-%d8%a7%d9%84%d8%a8%d8%aa%d8%b1-%d8%a8%d8%a7%d9%84%d8%b1%d8%a8%d8%a7%d8%b7-%d8%a7%d9%84%d8%b6%d8%a7%d8%ba/)
21:21:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Jan%202019%2019:21:24%20GMT	https://orthocare-egypt.com/?p=338	original/orthocare-egypt.com/indexbcd6.html	(from https://orthocare-egypt.com/%d8%a7%d9%84%d8%b9%d9%86%d8%a7%d9%8a%d8%a9-%d8%a8%d8%a7%d9%84%d8%a8%d8%aa%d8%b1-%d9%84%d9%81-%d8%a7%d9%84%d8%a8%d8%aa%d8%b1-%d8%a8%d8%a7%d9%84%d8%b1%d8%a8%d8%a7%d8%b7-%d8%a7%d9%84%d8%b6%d8%a7%d8%ba/)
21:21:27	3617/3617	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Jan%202019%2019:21:26%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d8%25a7%25d9%2584%25d8%25b9%25d9%2586%25d8%25a7%25d9%258a%25d8%25a9-%25d8%25a8%25d8%25a7%25d9%2584%25d8%25a8%25d8%25aa%25d8%25b1-%25d9%2584%25d9%2581-%25d8%25a7%25d9%2584%25d8%25a8%25d8%25aa%25d8%25b1-%25d8%25a8%25d8%25a7%25d9%2584%25d8%25b1%25d8%25a8%25d8%25a7%25d8%25b7-%25d8%25a7%25d9%2584%25d8%25b6%25d8%25a7%25d8%25ba%2F&format=xml	original/orthocare-egypt.com/wp-json/oembed/1.0/embed6cd7	(from https://orthocare-egypt.com/%d8%a7%d9%84%d8%b9%d9%86%d8%a7%d9%8a%d8%a9-%d8%a8%d8%a7%d9%84%d8%a8%d8%aa%d8%b1-%d9%84%d9%81-%d8%a7%d9%84%d8%a8%d8%aa%d8%b1-%d8%a8%d8%a7%d9%84%d8%b1%d8%a8%d8%a7%d8%b7-%d8%a7%d9%84%d8%b6%d8%a7%d8%ba/)
21:21:28	2575/2575	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Jan%202019%2019:21:27%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d9%2581%25d9%2588%25d9%2582-%25d8%25a7%25d9%2584%25d8%25b1%25d9%2583%25d8%25a8%25d8%25a9%2F	original/orthocare-egypt.com/wp-json/oembed/1.0/embedad8a.json	(from https://orthocare-egypt.com/%d9%81%d9%88%d9%82-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Jan%202019%2019:21:28%20GMT	https://orthocare-egypt.com/?p=340	original/orthocare-egypt.com/index80a3.html	(from https://orthocare-egypt.com/%d9%81%d9%88%d9%82-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:30	2808/2808	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Jan%202019%2019:21:29%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d9%2581%25d9%2588%25d9%2582-%25d8%25a7%25d9%2584%25d8%25b1%25d9%2583%25d8%25a8%25d8%25a9%2F&format=xml	original/orthocare-egypt.com/wp-json/oembed/1.0/embed96d6	(from https://orthocare-egypt.com/%d9%81%d9%88%d9%82-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:31	2575/2575	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Jan%202019%2019:21:30%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d8%25aa%25d8%25ad%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25b1%25d9%2583%25d8%25a8%25d8%25a9%2F	original/orthocare-egypt.com/wp-json/oembed/1.0/embed4ff7.json	(from https://orthocare-egypt.com/%d8%aa%d8%ad%d8%aa-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Jan%202019%2019:21:31%20GMT	https://orthocare-egypt.com/?p=393	original/orthocare-egypt.com/indexa9ab.html	(from https://orthocare-egypt.com/%d8%aa%d8%ad%d8%aa-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:33	2808/2808	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Jan%202019%2019:21:32%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2F%25d8%25aa%25d8%25ad%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25b1%25d9%2583%25d8%25a8%25d8%25a9%2F&format=xml	original/orthocare-egypt.com/wp-json/oembed/1.0/embeda4ae	(from https://orthocare-egypt.com/%d8%aa%d8%ad%d8%aa-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9/)
21:21:34	2449/2449	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Jan%202019%2019:21:33%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2Fcontact-us%2F	original/orthocare-egypt.com/wp-json/oembed/1.0/embed2cf0.json	(from https://orthocare-egypt.com/contact-us/)
21:21:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Jan%202019%2019:21:34%20GMT	https://orthocare-egypt.com/?p=106	original/orthocare-egypt.com/index153d.html	(from https://orthocare-egypt.com/contact-us/)
21:21:36	2676/2676	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Jan%202019%2019:21:35%20GMT	https://orthocare-egypt.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forthocare-egypt.com%2Fcontact-us%2F&format=xml	original/orthocare-egypt.com/wp-json/oembed/1.0/embedbd03	(from https://orthocare-egypt.com/contact-us/)
21:22:04	401843/401843	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jan%202018%2015:47:17%20GMT	http://orthocare-egypt.com/wp-content/uploads/2018/01/%d8%a7%d9%84%d8%a7%d8%b7%d8%b1%d8%a7%d9%81-%d8%a7%d9%84%d8%b5%d9%86%d8%a7%d8%b9%d9%8a%d8%a9-%d8%aa%d8%ad%d8%aa-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9.jpg	original/orthocare-egypt.com/wp-content/uploads/2018/01/%d8%a7%d9%84%d8%a7%d8%b7%d8%b1%d8%a7%d9%81-%d8%a7%d9%84%d8%b5%d9%86%d8%a7%d8%b9%d9%8a%d8%a9-%d8%aa%d8%ad%d8%aa-%d8%a7%d9%84%d8%b1%d9%83%d8%a8%d8%a9.jpg	(from https://orthocare-egypt.com/contact-us/)
21:22:04	8570/8570	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20Jan%202018%2007:07:57%20GMT	https://orthocare-egypt.com/wp-content/plugins/wp-google-maps/css/wpgmza_style.css	original/orthocare-egypt.com/wp-content/plugins/wp-google-maps/css/wpgmza_style.css	(from https://orthocare-egypt.com/contact-us/)
21:22:05	34458/34458	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2015%20Jan%202018%2007:07:57%20GMT	https://orthocare-egypt.com/wp-content/plugins/wp-google-maps/js/wpgmaps.js	original/orthocare-egypt.com/wp-content/plugins/wp-google-maps/js/wpgmaps.js	(from https://orthocare-egypt.com/contact-us/)
21:22:06	70/70	---MCZ	200	added ('OK')	text/plain	date:Thu,%2003%20Jan%202019%2019:22:06%20GMT	http://orthocare-egypt.com/robots.txt		(from https://orthocare-egypt.com/)
21:22:06	2210/2210	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jan%202018%2007:07:57%20GMT	https://orthocare-egypt.com/wp-content/plugins/wp-google-maps/images/premium.png	original/orthocare-egypt.com/wp-content/plugins/wp-google-maps/images/premium.png	(from https://orthocare-egypt.com/wp-content/plugins/wp-google-maps/css/wpgmza_style.css)
21:22:07	15294/15294	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jan%202018%2007:07:57%20GMT	https://orthocare-egypt.com/wp-content/plugins/wp-google-maps/images/WP-google-maps-logo-1-B-transparent.png	original/orthocare-egypt.com/wp-content/plugins/wp-google-maps/images/WP-google-maps-logo-1-B-transparent.png	(from https://orthocare-egypt.com/wp-content/plugins/wp-google-maps/css/wpgmza_style.css)
